"FACILITY/SITE ID","FACILITY/SITE NAME","FACILITY/SITE ADDRESS","CITY","COUNTY","DISTRICT","DOCUMENT DATE","DATE RECEIVED","DOCUMENT TYPE","SUBJECT","PERMIT NUMBER","FILE TYPE","FILE SIZE","FILE PATH"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","11-06-2018","11-06-2018","MEETING RELATED","PRE-APPLICATION MEETING ATTENDANCE","",".pdf","81.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.89434.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-04-2018","10-04-2018","INSPECTION RELATED","INSPECTION REPORT","",".pdf","13.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.89151.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-02-2018","08-02-2018","PLAN RELATED","NOTICE OF INTENT TO MINE","",".pdf","1.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.88341.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-01-2018","03-01-2018","REPORTS RELATED","2017 MINING AND RECLAMATION REPORT DOCS","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.85408.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-01-2018","03-01-2018","ANNUAL REPORT RELATED","2017 MINING AND RECLAMATION REPORT DOCS","",".pdf","4.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.85408.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-22-2017","09-22-2017","FACILITY - SITE INFORMATION","ACTIVITIES SUMMARY THROUGH 9/2017","",".pdf","52.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.86952.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-14-2017","09-14-2017","INSPECTION RELATED","INSPECTION REPORT","",".pdf","2.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.80962.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","12-20-2016","12-20-2016","PERMIT APPLICATION RELATED","DRAFT APPLICATION","",".pdf","105.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.82412.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","12-20-2016","12-20-2016","PERMIT APPLICATION RELATED","BACKGROUND MATERIAL","",".pdf","14.3 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.82405.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-11-2012","06-11-2012","PERMIT - FINAL","NOI MSGP FOR STORMWATER DISCHARGE ASSOCIATED WITH INDUSTRIAL ACTIVITY","",".pdf","377.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.84539.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-01-2012","06-01-2012","OUTGOING CORRESPONDENCE","PRE APPL CORRESPONDENCE JUNE 2012","",".pdf","4.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.80197.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-09-2012","05-09-2012","SITE VISIT RELATED","MINE INSPECTION & PREAPPLICATION SITE REVIEW","",".pdf","298.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23118.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-07-2012","05-07-2012","PERMIT - DRAFT RELATED","ERP DETERMINATION","",".pdf","696.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23119.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-01-2012","05-01-2012","OUTGOING CORRESPONDENCE","PRE APPL CORRESPONDENCE MAY 2012","",".pdf","2.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.80198.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-25-2012","04-25-2012","OUTGOING CORRESPONDENCE","PRE APPL CORRESPONDENCE APRIL 25-30, 2012","",".pdf","17.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.80193.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-23-2012","04-23-2012","OUTGOING CORRESPONDENCE","GRANDFATHERING CORRESPONDENCE","",".pdf","8.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.80196.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2012","04-20-2012","SITE VISIT RELATED","PREAPPLICATION VISIT VIDEO SOUTH PIT WALL","",".mpg","7.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23096.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2012","04-20-2012","SITE VISIT RELATED","PREAPPLICATION VISIT VIDEO LARGE SEEP 2 OF 2","",".mpg","10.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23095.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2012","04-20-2012","SITE VISIT RELATED","PREAPPLICATION VISIT VIDEO LARGE SEEP 1 OF 2","",".mpg","3.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23094.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2012","04-20-2012","SITE VISIT RELATED","PREAPPLICATION VISIT VIDEO INDUS WASTEWATER PIPE TO SE POND","",".mpg","7.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23093.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2012","04-20-2012","SITE VISIT RELATED","PREAPPLICATION VISIT VIDEO EAST WALL","",".mpg","4.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23092.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2012","04-20-2012","SITE VISIT RELATED","PREAPPLICATION VISIT PHOTOS 3 OF 3 PROPOSED EXPANSION AREA","",".zip","24.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23091.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2012","04-20-2012","SITE VISIT RELATED","PREAPPLICATION VISIT PHOTOS 2 OF 3 EXISTING OPERATIONS","",".zip","12.5 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23090.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2012","04-20-2012","SITE VISIT RELATED","PREAPPLICATION VISIT PHOTOS 1 OF 3","",".zip","52.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23089.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2012","04-20-2012","INSPECTION RELATED","PREAPPLICATION SITE INSPECTION","",".pdf","1.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.80195.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-05-2012","04-05-2012","PERMIT APPLICATION RELATED","PROF GEOLOGIST'S COMMENTS KARST","",".pdf","104.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23113.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-01-2012","04-01-2012","OUTGOING CORRESPONDENCE","PRE APPL CORRESPONDENCE APRIL 1-24, 2012","",".pdf","5.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.80192.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-19-2012","03-19-2012","PERMIT APPLICATION RELATED","OUTSTANDING FLORIDA WATERS - CHIPOLA RIVER","",".pdf","1.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23112.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-19-2012","03-19-2012","PERMIT APPLICATION RELATED","FEMA FLOOD ZONE","",".pdf","1.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23111.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-19-2012","03-19-2012","PERMIT APPLICATION RELATED","CONSULTANT CONTACT INFORMATION","",".mht","35.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23117.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-01-2012","03-01-2012","OUTGOING CORRESPONDENCE","PRE APPL CORRESPONDENCE MARCH 2012","",".pdf","1.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.80194.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-09-2012","02-09-2012","PERMIT APPLICATION RELATED","DIVISION OF CORPORATIONS REGISTRATION","",".pdf","18.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23110.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-05-2012","02-05-2012","PERMIT APPLICATION RELATED","PROJECT HISTORY AERIALS","",".pdf","1.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.23116.1"
