"FACILITY/SITE ID","FACILITY/SITE NAME","FACILITY/SITE ADDRESS","CITY","COUNTY","DISTRICT","DOCUMENT DATE","DATE RECEIVED","DOCUMENT TYPE","SUBJECT","PERMIT NUMBER","FILE TYPE","FILE SIZE","FILE PATH"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2026","08-14-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 JUL MO PART B (867059)","",".xlsx","13.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1522091.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2026","08-14-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 JUL MO PART A (867059) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1522092.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2026","07-09-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 JUN MO PART B (863826)","",".xlsx","13.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1515630.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2026","07-09-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 JUN MO PART A (863826) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1515629.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2026","06-09-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 MAY MO PART B (861457)","",".xlsx","13.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1505219.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2026","06-09-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 MAY MO PART A (861457) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1505218.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2026","05-12-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 APR MO PART B (857762)","",".xlsx","13.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1498124.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2026","05-12-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 APR MO PART A (857762) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1498123.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2026","04-22-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 MAR MO PART B (852580)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1490921.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2026","04-22-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 MAR MO PART A (852580) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1490920.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","02-01-2026","03-12-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 FEB MO PART B (849127)","",".xlsx","13.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1482542.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","02-01-2026","03-12-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 FEB MO PART A (849127) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1482541.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-01-2026","02-24-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 JAN MO PART B (843739)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1473310.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-01-2026","02-24-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2026 JAN MO PART A (843739) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1473311.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2025","01-16-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 DEC MO PART B (841014)","",".xlsx","12.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1463403.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2025","01-16-2026","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 DEC MO PART A (841014) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1463404.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2025","12-12-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 NOV MO PART B (838902)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1453488.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2025","12-12-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 NOV MO PART A (838902) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1453489.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2025","11-14-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 OCT MO PART B (834600)","",".xlsx","13.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1444240.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2025","11-14-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 OCT MO PART A (834600) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1444241.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2025","10-24-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 SEP MO PART B (832498)","",".xlsx","13.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1438308.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2025","10-24-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 SEP MO PART A (832498) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1438309.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2025","09-11-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 AUG MO PART B (829727)","",".xlsx","13.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1429734.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2025","09-11-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 AUG MO PART A (829727) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1429735.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2025","08-26-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 JUL MO PART B (825915)","",".xlsx","13.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1421696.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2025","08-26-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 JUL MO PART A (825915) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1421695.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2025","07-21-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 JUN MO PART B (824282)","",".xlsx","13.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1411438.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2025","07-21-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 JUN MO PART A (824282) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1411437.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2025","06-09-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 MAY MO PART B (821460)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1403272.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2025","06-09-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 MAY MO PART A (821460) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1403273.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2025","05-01-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 APR MO PART B (818196)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1394411.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2025","05-01-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 APR MO PART A (818196) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1394412.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2025","04-16-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 MAR MO PART B (810772)","",".xlsx","13.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1385604.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2025","04-16-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 MAR MO PART A (810772) D-001 D-002","",".pdf","52.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1385605.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","02-01-2025","03-27-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 FEB MO PART B (807914)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1380105.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","02-01-2025","03-27-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 FEB MO PART A (807914) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1380104.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-01-2025","02-26-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 JAN MO PART B (802077)","",".xlsx","13.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1372081.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-01-2025","02-26-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2025 JAN MO PART A (802077) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1372080.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2024","01-13-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 DEC MO PART B (799793)","",".xlsx","13.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1358410.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2024","01-13-2025","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 DEC MO PART A (799793) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1358409.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2024","12-20-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 NOV MO PART B (797323)","",".xlsx","13.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1352088.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2024","12-20-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 NOV MO PART A (797323) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1352089.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2024","11-20-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 OCT MO PART B (793640)","",".xlsx","13.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1343369.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2024","11-20-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 OCT MO PART A (793640) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1343370.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-30-2024","09-30-2024","INCOMING CORRESPONDENCE","STATUS UPDATE REQUEST FOR IW PERMIT","",".msg","1.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1332319.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2024","10-20-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 SEP MO PART B (791360)","",".xlsx","13.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1336862.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2024","10-20-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 SEP MO PART A (791360) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1336863.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2024","09-24-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 AUG MO PART B (795833)","",".xlsx","12.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1333521.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2024","09-24-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 AUG MO PART B (788645)","",".xlsx","12.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1327327.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2024","09-24-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 AUG MO PART A (788645) D-001 D-002","",".pdf","52.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1327326.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2024","09-24-2024","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2024 AUG MO PART A (795833) D-001 D-002","",".pdf","52.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1333522.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2024","08-20-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 JUL MO PART B (784807)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1319623.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2024","08-20-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 JUL MO PART A (784807) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1319622.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-28-2024","06-28-2024","INCOMING CORRESPONDENCE","OUTFALL FLOW DATA UPDATE","",".msg","149.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1304405.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2024","07-25-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 JUN MO PART B (781883)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1311608.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2024","07-25-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 JUN MO PART A (781883) D-001 D-002","",".pdf","52.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1311607.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-08-2024","05-08-2024","INCOMING CORRESPONDENCE","COMPLIANCE INSPECTION RESPONSE PACKAGE","",".pdf","6.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1290704.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2024","06-25-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 MAY MO PART B (778971)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1303933.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2024","06-25-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 MAY MO PART A (778971) D-001 D-002","",".pdf","52.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1303934.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-24-2024","04-24-2024","INSPECTION RELATED","CAO_NORTH FLORIDA ROCK_FL0980722","",".pdf","5.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1286223.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2024","05-14-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 APR MO PART B (774875)","",".xlsx","12.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1291807.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2024","05-14-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 APR MO PART A (774875) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1291975.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2024","04-13-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 MAR MO PART B (769614)","",".xlsx","12.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1283710.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2024","04-13-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 MAR MO PART A (769614) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1283711.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","02-01-2024","03-17-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 FEB MO PART B (757204)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1276876.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","02-01-2024","03-17-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 FEB MO PART A (757204) D-001 D-002","",".pdf","52.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1276878.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-01-2024","02-13-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 JAN MO PART B (757203)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1276882.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-01-2024","02-13-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2024 JAN MO PART A (757203) D-001 D-002","",".pdf","52.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1276881.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2023","01-16-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 DEC MO PART B (757202)","",".xlsx","12.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1276883.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2023","01-16-2024","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 DEC MO PART A (757202) D-001 D-002","",".pdf","52.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1276884.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2023","12-21-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 NOV MO PART B (755751)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1251702.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2023","12-21-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 NOV MO PART A (755751) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1251701.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2023","11-20-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 OCT MO PART B (752317)","",".xlsx","13.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1241762.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2023","11-20-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 OCT MO PART A (752317) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1241763.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2023","10-20-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 SEP MO PART B (749859)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1234346.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2023","10-20-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 SEP MO PART A (749859) D-001 D-002","",".pdf","52.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1234345.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-16-2023","08-16-2023","REQUEST FOR ADDITIONAL INFORMATION","002-IW3S REQUEST FOR ADDITIONAL INFORMATION RAI","",".pdf","225.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1216856.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2023","09-22-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 AUG MO PART B (747540)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1226301.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2023","09-22-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 AUG MO PART A (747540) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1226300.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2023","08-22-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 JUL MO PART B (743682)","",".xlsx","13.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1221120.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2023","08-22-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 JUL MO PART A (743682) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1221119.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2023","07-20-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 JUN MO PART B (741077)","",".xlsx","13.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1221127.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2023","07-20-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 JUN MO PART A (741077) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1221126.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2023","06-23-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 MAY MO PART B (738237)","",".xlsx","13.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1202770.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2023","06-23-2023","DISCHARGE MONITORING REPORTS RELATED","DMR 2023 MAY MO PART A (738237) D-001 D-002","",".pdf","51.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1202771.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-11-2023","04-11-2023","WARNING LETTER","WL RESPONSE NFR CEI 2.21.2023 INSPECTION","",".pdf","259.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1226760.1"
